20250417194920,10.0.4.20,48828,10.0.2.20,5001,1,13.0-14.0,4063232,32505856,,,,,,,,
20250417194921,10.0.4.20,48828,10.0.2.20,5001,1,14.0-15.0,5111808,40894464,,,,,,,,
20250417194922,10.0.4.20,48828,10.0.2.20,5001,1,15.0-16.0,4849664,38797312,,,,,,,,
20250417194923,10.0.4.20,48828,10.0.2.20,5001,1,16.0-17.0,5111808,40894464,,,,,,,,
20250417194924,10.0.4.20,48828,10.0.2.20,5001,1,17.0-18.0,5111808,40894464,,,,,,,,
20250417194925,10.0.4.20,48828,10.0.2.20,5001,1,18.0-19.0,4063232,32505856,,,,,,,,
20250417194926,10.0.4.20,48828,10.0.2.20,5001,1,19.0-20.0,4849664,38797312,,,,,,,,
20250417194927,10.0.4.20,48828,10.0.2.20,5001,1,20.0-21.0,4587520,36700160,,,,,,,,
20250417194928,10.0.4.20,48828,10.0.2.20,5001,1,21.0-22.0,6029312,48234496,,,,,,,,
20250417194929,10.0.4.20,48828,10.0.2.20,5001,1,22.0-23.0,3538944,28311552,,,,,,,,
20250417194930,10.0.4.20,48828,10.0.2.20,5001,1,23.0-24.0,4456448,35651584,,,,,,,,
20250417194931,10.0.4.20,48828,10.0.2.20,5001,1,24.0-25.0,4456448,35651584,,,,,,,,
20250417194931,10.0.4.20,48828,10.0.2.20,5001,1,25.0-25.7,3005212,33406648,,,,,,,,
20250417194931,10.0.4.20,48828,10.0.2.20,5001,1,0.0-25.7,104857600,32615537,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=64000,Delay=100000,Repeticao=5,,,,,,,,,,,,,,
20250417195005,10.0.4.20,58738,10.0.2.20,5001,1,0.0-1.0,271588,2172704,,,,,,,,
20250417195006,10.0.4.20,58738,10.0.2.20,5001,1,1.0-2.0,1048576,8388608,,,,,,,,
20250417195007,10.0.4.20,58738,10.0.2.20,5001,1,2.0-3.0,1441792,11534336,,,,,,,,
20250417195008,10.0.4.20,58738,10.0.2.20,5001,1,3.0-4.0,2621440,20971520,,,,,,,,
20250417195009,10.0.4.20,58738,10.0.2.20,5001,1,4.0-5.0,3407872,27262976,,,,,,,,
20250417195010,10.0.4.20,58738,10.0.2.20,5001,1,5.0-6.0,4194304,33554432,,,,,,,,
20250417195011,10.0.4.20,58738,10.0.2.20,5001,1,6.0-7.0,3932160,31457280,,,,,,,,
20250417195012,10.0.4.20,58738,10.0.2.20,5001,1,7.0-8.0,3538944,28311552,,,,,,,,
20250417195013,10.0.4.20,58738,10.0.2.20,5001,1,8.0-9.0,3014656,24117248,,,,,,,,
20250417195014,10.0.4.20,58738,10.0.2.20,5001,1,9.0-10.0,3670016,29360128,,,,,,,,
20250417195015,10.0.4.20,58738,10.0.2.20,5001,1,10.0-11.0,3801088,30408704,,,,,,,,
20250417195016,10.0.4.20,58738,10.0.2.20,5001,1,11.0-12.0,3670016,29360128,,,,,,,,
20250417195017,10.0.4.20,58738,10.0.2.20,5001,1,12.0-13.0,3670016,29360128,,,,,,,,
20250417195018,10.0.4.20,58738,10.0.2.20,5001,1,13.0-14.0,5373952,42991616,,,,,,,,
20250417195019,10.0.4.20,58738,10.0.2.20,5001,1,14.0-15.0,3670016,29360128,,,,,,,,
20250417195020,10.0.4.20,58738,10.0.2.20,5001,1,15.0-16.0,5636096,45088768,,,,,,,,
20250417195021,10.0.4.20,58738,10.0.2.20,5001,1,16.0-17.0,5242880,41943040,,,,,,,,
20250417195022,10.0.4.20,58738,10.0.2.20,5001,1,17.0-18.0,4456448,35651584,,,,,,,,
20250417195023,10.0.4.20,58738,10.0.2.20,5001,1,18.0-19.0,4849664,38797312,,,,,,,,
20250417195024,10.0.4.20,58738,10.0.2.20,5001,1,19.0-20.0,3670016,29360128,,,,,,,,
20250417195025,10.0.4.20,58738,10.0.2.20,5001,1,20.0-21.0,5242880,41943040,,,,,,,,
20250417195026,10.0.4.20,58738,10.0.2.20,5001,1,21.0-22.0,3932160,31457280,,,,,,,,
20250417195027,10.0.4.20,58738,10.0.2.20,5001,1,22.0-23.0,3801088,30408704,,,,,,,,
20250417195028,10.0.4.20,58738,10.0.2.20,5001,1,23.0-24.0,4063232,32505856,,,,,,,,
20250417195029,10.0.4.20,58738,10.0.2.20,5001,1,24.0-25.0,3145728,25165824,,,,,,,,
20250417195030,10.0.4.20,58738,10.0.2.20,5001,1,25.0-26.0,4456448,35651584,,,,,,,,
20250417195031,10.0.4.20,58738,10.0.2.20,5001,1,26.0-27.0,3932160,31457280,,,,,,,,
20250417195032,10.0.4.20,58738,10.0.2.20,5001,1,27.0-28.0,4063232,32505856,,,,,,,,
20250417195032,10.0.4.20,58738,10.0.2.20,5001,1,28.0-28.5,1039132,15277393,,,,,,,,
20250417195032,10.0.4.20,58738,10.0.2.20,5001,1,0.0-28.5,104857600,29388195,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=64000,Delay=100000,Repeticao=6,,,,,,,,,,,,,,
20250417195059,10.0.4.20,40016,10.0.2.20,5001,1,0.0-1.0,271588,2172704,,,,,,,,
20250417195100,10.0.4.20,40016,10.0.2.20,5001,1,1.0-2.0,524288,4194304,,,,,,,,
20250417195101,10.0.4.20,40016,10.0.2.20,5001,1,2.0-3.0,1703936,13631488,,,,,,,,
20250417195102,10.0.4.20,40016,10.0.2.20,5001,1,3.0-4.0,2752512,22020096,,,,,,,,
20250417195103,10.0.4.20,40016,10.0.2.20,5001,1,4.0-5.0,4063232,32505856,,,,,,,,
20250417195104,10.0.4.20,40016,10.0.2.20,5001,1,5.0-6.0,4325376,34603008,,,,,,,,
20250417195105,10.0.4.20,40016,10.0.2.20,5001,1,6.0-7.0,2490368,19922944,,,,,,,,
20250417195106,10.0.4.20,40016,10.0.2.20,5001,1,7.0-8.0,3538944,28311552,,,,,,,,
20250417195107,10.0.4.20,40016,10.0.2.20,5001,1,8.0-9.0,2883584,23068672,,,,,,,,
20250417195108,10.0.4.20,40016,10.0.2.20,5001,1,9.0-10.0,3276800,26214400,,,,,,,,
20250417195109,10.0.4.20,40016,10.0.2.20,5001,1,10.0-11.0,4194304,33554432,,,,,,,,
20250417195110,10.0.4.20,40016,10.0.2.20,5001,1,11.0-12.0,4063232,32505856,,,,,,,,
20250417195111,10.0.4.20,40016,10.0.2.20,5001,1,12.0-13.0,4063232,32505856,,,,,,,,
20250417195112,10.0.4.20,40016,10.0.2.20,5001,1,13.0-14.0,3407872,27262976,,,,,,,,
20250417195113,10.0.4.20,40016,10.0.2.20,5001,1,14.0-15.0,2490368,19922944,,,,,,,,
20250417195114,10.0.4.20,40016,10.0.2.20,5001,1,15.0-16.0,3276800,26214400,,,,,,,,
20250417195115,10.0.4.20,40016,10.0.2.20,5001,1,16.0-17.0,3276800,26214400,,,,,,,,
20250417195116,10.0.4.20,40016,10.0.2.20,5001,1,17.0-18.0,3670016,29360128,,,,,,,,
20250417195117,10.0.4.20,40016,10.0.2.20,5001,1,18.0-19.0,3670016,29360128,,,,,,,,
20250417195118,10.0.4.20,40016,10.0.2.20,5001,1,19.0-20.0,4718592,37748736,,,,,,,,
20250417195119,10.0.4.20,40016,10.0.2.20,5001,1,20.0-21.0,2490368,19922944,,,,,,,,
20250417195120,10.0.4.20,40016,10.0.2.20,5001,1,21.0-22.0,2097152,16777216,,,,,,,,
20250417195121,10.0.4.20,40016,10.0.2.20,5001,1,22.0-23.0,3276800,26214400,,,,,,,,
20250417195122,10.0.4.20,40016,10.0.2.20,5001,1,23.0-24.0,3407872,27262976,,,,,,,,
20250417195123,10.0.4.20,40016,10.0.2.20,5001,1,24.0-25.0,3407872,27262976,,,,,,,,
20250417195124,10.0.4.20,40016,10.0.2.20,5001,1,25.0-26.0,3145728,25165824,,,,,,,,
20250417195125,10.0.4.20,40016,10.0.2.20,5001,1,26.0-27.0,3670016,29360128,,,,,,,,
20250417195126,10.0.4.20,40016,10.0.2.20,5001,1,27.0-28.0,3014656,24117248,,,,,,,,
20250417195127,10.0.4.20,40016,10.0.2.20,5001,1,28.0-29.0,3407872,27262976,,,,,,,,
20250417195128,10.0.4.20,40016,10.0.2.20,5001,1,29.0-30.0,3407872,27262976,,,,,,,,
20250417195129,10.0.4.20,40016,10.0.2.20,5001,1,30.0-31.0,3276800,26214400,,,,,,,,
20250417195130,10.0.4.20,40016,10.0.2.20,5001,1,31.0-32.0,3276800,26214400,,,,,,,,
20250417195131,10.0.4.20,40016,10.0.2.20,5001,1,32.0-33.0,3407872,27262976,,,,,,,,
20250417195131,10.0.4.20,40016,10.0.2.20,5001,1,33.0-33.6,908060,12404449,,,,,,,,
20250417195131,10.0.4.20,40016,10.0.2.20,5001,1,0.0-33.6,104857600,24976773,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=64000,Delay=100000,Repeticao=7,,,,,,,,,,,,,,
20250417195156,10.0.4.20,41164,10.0.2.20,5001,1,0.0-1.0,271588,2172704,,,,,,,,
20250417195157,10.0.4.20,41164,10.0.2.20,5001,1,1.0-2.0,655360,5242880,,,,,,,,
20250417195158,10.0.4.20,41164,10.0.2.20,5001,1,2.0-3.0,786432,6291456,,,,,,,,
20250417195159,10.0.4.20,41164,10.0.2.20,5001,1,3.0-4.0,1703936,13631488,,,,,,,,
20250417195200,10.0.4.20,41164,10.0.2.20,5001,1,4.0-5.0,1966080,15728640,,,,,,,,
20250417195201,10.0.4.20,41164,10.0.2.20,5001,1,5.0-6.0,1835008,14680064,,,,,,,,
20250417195202,10.0.4.20,41164,10.0.2.20,5001,1,6.0-7.0,2097152,16777216,,,,,,,,
20250417195203,10.0.4.20,41164,10.0.2.20,5001,1,7.0-8.0,1966080,15728640,,,,,,,,
20250417195204,10.0.4.20,41164,10.0.2.20,5001,1,8.0-9.0,2752512,22020096,,,,,,,,
20250417195205,10.0.4.20,41164,10.0.2.20,5001,1,9.0-10.0,2883584,23068672,,,,,,,,
20250417195206,10.0.4.20,41164,10.0.2.20,5001,1,10.0-11.0,2752512,22020096,,,,,,,,
20250417195207,10.0.4.20,41164,10.0.2.20,5001,1,11.0-12.0,2752512,22020096,,,,,,,,
20250417195208,10.0.4.20,41164,10.0.2.20,5001,1,12.0-13.0,2228224,17825792,,,,,,,,
20250417195209,10.0.4.20,41164,10.0.2.20,5001,1,13.0-14.0,2883584,23068672,,,,,,,,
20250417195210,10.0.4.20,41164,10.0.2.20,5001,1,14.0-15.0,2752512,22020096,,,,,,,,
20250417195211,10.0.4.20,41164,10.0.2.20,5001,1,15.0-16.0,4980736,39845888,,,,,,,,
20250417195212,10.0.4.20,41164,10.0.2.20,5001,1,16.0-17.0,4587520,36700160,,,,,,,,
20250417195213,10.0.4.20,41164,10.0.2.20,5001,1,17.0-18.0,4063232,32505856,,,,,,,,
20250417195214,10.0.4.20,41164,10.0.2.20,5001,1,18.0-19.0,3670016,29360128,,,,,,,,
20250417195215,10.0.4.20,41164,10.0.2.20,5001,1,19.0-20.0,4587520,36700160,,,,,,,,
20250417195216,10.0.4.20,41164,10.0.2.20,5001,1,20.0-21.0,4718592,37748736,,,,,,,,
20250417195217,10.0.4.20,41164,10.0.2.20,5001,1,21.0-22.0,4325376,34603008,,,,,,,,
20250417195218,10.0.4.20,41164,10.0.2.20,5001,1,22.0-23.0,4718592,37748736,,,,,,,,
20250417195219,10.0.4.20,41164,10.0.2.20,5001,1,23.0-24.0,3801088,30408704,,,,,,,,
20250417195220,10.0.4.20,41164,10.0.2.20,5001,1,24.0-25.0,4456448,35651584,,,,,,,,
20250417195221,10.0.4.20,41164,10.0.2.20,5001,1,25.0-26.0,4718592,37748736,,,,,,,,
20250417195222,10.0.4.20,41164,10.0.2.20,5001,1,26.0-27.0,4456448,35651584,,,,,,,,
20250417195223,10.0.4.20,41164,10.0.2.20,5001,1,27.0-28.0,4325376,34603008,,,,,,,,
20250417195224,10.0.4.20,41164,10.0.2.20,5001,1,28.0-29.0,4456448,35651584,,,,,,,,
20250417195225,10.0.4.20,41164,10.0.2.20,5001,1,29.0-30.0,3670016,29360128,,,,,,,,
20250417195226,10.0.4.20,41164,10.0.2.20,5001,1,30.0-31.0,4194304,33554432,,,,,,,,
20250417195227,10.0.4.20,41164,10.0.2.20,5001,1,31.0-32.0,4194304,33554432,,,,,,,,
20250417195227,10.0.4.20,41164,10.0.2.20,5001,1,32.0-32.3,645916,16164670,,,,,,,,
20250417195227,10.0.4.20,41164,10.0.2.20,5001,1,0.0-32.3,104857600,25955118,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=64000,Delay=100000,Repeticao=8,,,,,,,,,,,,,,
20250417195300,10.0.4.20,50730,10.0.2.20,5001,1,0.0-1.0,402660,3221280,,,,,,,,
20250417195301,10.0.4.20,50730,10.0.2.20,5001,1,1.0-2.0,2097152,16777216,,,,,,,,
20250417195302,10.0.4.20,50730,10.0.2.20,5001,1,2.0-3.0,6029312,48234496,,,,,,,,
20250417195303,10.0.4.20,50730,10.0.2.20,5001,1,3.0-4.0,6684672,53477376,,,,,,,,
20250417195304,10.0.4.20,50730,10.0.2.20,5001,1,4.0-5.0,6553600,52428800,,,,,,,,
20250417195305,10.0.4.20,50730,10.0.2.20,5001,1,5.0-6.0,6553600,52428800,,,,,,,,
20250417195306,10.0.4.20,50730,10.0.2.20,5001,1,6.0-7.0,8257536,66060288,,,,,,,,
20250417195307,10.0.4.20,50730,10.0.2.20,5001,1,7.0-8.0,6553600,52428800,,,,,,,,
20250417195308,10.0.4.20,50730,10.0.2.20,5001,1,8.0-9.0,5242880,41943040,,,,,,,,
20250417195309,10.0.4.20,50730,10.0.2.20,5001,1,9.0-10.0,8388608,67108864,,,,,,,,
20250417195310,10.0.4.20,50730,10.0.2.20,5001,1,10.0-11.0,6946816,55574528,,,,,,,,
20250417195311,10.0.4.20,50730,10.0.2.20,5001,1,11.0-12.0,12582912,100663296,,,,,,,,
20250417195312,10.0.4.20,50730,10.0.2.20,5001,1,12.0-13.0,15728640,125829120,,,,,,,,
20250417195313,10.0.4.20,50730,10.0.2.20,5001,1,13.0-14.0,2883584,23068672,,,,,,,,
20250417195314,10.0.4.20,50730,10.0.2.20,5001,1,14.0-15.0,5111808,40894464,,,,,,,,
20250417195314,10.0.4.20,50730,10.0.2.20,5001,1,15.0-15.9,4840220,42842098,,,,,,,,
20250417195314,10.0.4.20,50730,10.0.2.20,5001,1,0.0-15.9,104857600,52745852,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=208000,Delay=10000,Repeticao=1,,,,,,,,,,,,,,
20250417195342,10.0.4.20,55896,10.0.2.20,5001,1,0.0-1.0,16384060,131072480,,,Buffer=208000,Delay=10000,Repeticao,,,
20250417195343,10.0.4.20,55896,10.0.2.20,5001,1,1.0-2.0,17301504,138412032,,,,,1,137964150,,
20250417195344,10.0.4.20,55896,10.0.2.20,5001,1,2.0-3.0,17694720,141557760,,,,,2,137678909,,
20250417195345,10.0.4.20,55896,10.0.2.20,5001,1,3.0-4.0,17301504,138412032,,,,,3,137462165,,
20250417195346,10.0.4.20,55896,10.0.2.20,5001,1,4.0-5.0,17694720,141557760,,,,,4,137246416,,
20250417195347,10.0.4.20,55896,10.0.2.20,5001,1,5.0-6.0,17301504,138412032,,,,,5,137879317,,
20250417195347,10.0.4.20,55896,10.0.2.20,5001,1,0.0-6.1,104857600,137964150,,,,,6,137573328,,
,,,,,,,,,,,,,7,136834976,,
Buffer=208000,Delay=10000,Repeticao=2,,,,,,,,,,,8,137431311,,
20250417195420,10.0.4.20,49250,10.0.2.20,5001,1,0.0-1.0,15990844,127926752,,,,,MÉDIA =,"137508821,5",,
20250417195421,10.0.4.20,49250,10.0.2.20,5001,1,1.0-2.0,17694720,141557760,,,,,DESVIO P. =,"360315,519576543",,
20250417195422,10.0.4.20,49250,10.0.2.20,5001,1,2.0-3.0,17694720,141557760,,,,,RAIZ DE N =,"2,82842712474619",,
20250417195423,10.0.4.20,49250,10.0.2.20,5001,1,3.0-4.0,17432576,139460608,,,,,"T7, 0,025","2,365",,
20250417195424,10.0.4.20,49250,10.0.2.20,5001,1,4.0-5.0,17301504,138412032,,,,,IC = [,"137207542,320366","137810100,679634",]
20250417195425,10.0.4.20,49250,10.0.2.20,5001,1,5.0-6.0,17694720,141557760,,,,,,,,
20250417195425,10.0.4.20,49250,10.0.2.20,5001,1,0.0-6.1,104857600,137678909,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=208000,Delay=10000,Repeticao=3,,,,,,,,,,,,,,
20250417195459,10.0.4.20,59348,10.0.2.20,5001,1,0.0-1.0,16384060,131072480,,,,,,,,
20250417195500,10.0.4.20,59348,10.0.2.20,5001,1,1.0-2.0,17301504,138412032,,,,,,,,
20250417195501,10.0.4.20,59348,10.0.2.20,5001,1,2.0-3.0,17301504,138412032,,,,,,,,
20250417195502,10.0.4.20,59348,10.0.2.20,5001,1,3.0-4.0,17825792,142606336,,,,,,,,
20250417195503,10.0.4.20,59348,10.0.2.20,5001,1,4.0-5.0,17301504,138412032,,,,,,,,
20250417195504,10.0.4.20,59348,10.0.2.20,5001,1,5.0-6.0,17432576,139460608,,,,,,,,
20250417195504,10.0.4.20,59348,10.0.2.20,5001,1,0.0-6.1,104857600,137462165,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=208000,Delay=10000,Repeticao=4,,,,,,,,,,,,,,
20250417195532,10.0.4.20,47176,10.0.2.20,5001,1,0.0-1.0,16384060,131072480,,,,,,,,
20250417195533,10.0.4.20,47176,10.0.2.20,5001,1,1.0-2.0,17432576,139460608,,,,,,,,
20250417195534,10.0.4.20,47176,10.0.2.20,5001,1,2.0-3.0,17301504,138412032,,,,,,,,
20250417195535,10.0.4.20,47176,10.0.2.20,5001,1,3.0-4.0,17301504,138412032,,,,,,,,
20250417195536,10.0.4.20,47176,10.0.2.20,5001,1,4.0-5.0,17694720,141557760,,,,,,,,
20250417195537,10.0.4.20,47176,10.0.2.20,5001,1,5.0-6.0,17432576,139460608,,,,,,,,
20250417195537,10.0.4.20,47176,10.0.2.20,5001,1,0.0-6.1,104857600,137246416,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=208000,Delay=10000,Repeticao=5,,,,,,,,,,,,,,
20250417195608,10.0.4.20,56174,10.0.2.20,5001,1,0.0-1.0,16121916,128975328,,,,,,,,
20250417195609,10.0.4.20,56174,10.0.2.20,5001,1,1.0-2.0,17694720,141557760,,,,,,,,
20250417195610,10.0.4.20,56174,10.0.2.20,5001,1,2.0-3.0,17301504,138412032,,,,,,,,
20250417195611,10.0.4.20,56174,10.0.2.20,5001,1,3.0-4.0,17694720,141557760,,,,,,,,
20250417195612,10.0.4.20,56174,10.0.2.20,5001,1,4.0-5.0,17301504,138412032,,,,,,,,
20250417195613,10.0.4.20,56174,10.0.2.20,5001,1,5.0-6.0,17694720,141557760,,,,,,,,
20250417195613,10.0.4.20,56174,10.0.2.20,5001,1,0.0-6.1,104857600,137879317,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=208000,Delay=10000,Repeticao=6,,,,,,,,,,,,,,
20250417195636,10.0.4.20,54888,10.0.2.20,5001,1,0.0-1.0,16252988,130023904,,,,,,,,
20250417195637,10.0.4.20,54888,10.0.2.20,5001,1,1.0-2.0,17301504,138412032,,,,,,,,
20250417195638,10.0.4.20,54888,10.0.2.20,5001,1,2.0-3.0,17301504,138412032,,,,,,,,
20250417195639,10.0.4.20,54888,10.0.2.20,5001,1,3.0-4.0,17694720,141557760,,,,,,,,
20250417195640,10.0.4.20,54888,10.0.2.20,5001,1,4.0-5.0,17301504,138412032,,,,,,,,
20250417195641,10.0.4.20,54888,10.0.2.20,5001,1,5.0-6.0,17694720,141557760,,,,,,,,
20250417195641,10.0.4.20,54888,10.0.2.20,5001,1,0.0-6.1,104857600,137573328,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=208000,Delay=10000,Repeticao=7,,,,,,,,,,,,,,
20250417195705,10.0.4.20,55828,10.0.2.20,5001,1,0.0-1.0,15859772,126878176,,,,,,,,
20250417195706,10.0.4.20,55828,10.0.2.20,5001,1,1.0-2.0,17432576,139460608,,,,,,,,
20250417195707,10.0.4.20,55828,10.0.2.20,5001,1,2.0-3.0,17563648,140509184,,,,,,,,
20250417195708,10.0.4.20,55828,10.0.2.20,5001,1,3.0-4.0,17301504,138412032,,,,,,,,
20250417195709,10.0.4.20,55828,10.0.2.20,5001,1,4.0-5.0,17694720,141557760,,,,,,,,
20250417195710,10.0.4.20,55828,10.0.2.20,5001,1,5.0-6.0,17301504,138412032,,,,,,,,
20250417195710,10.0.4.20,55828,10.0.2.20,5001,1,0.0-6.1,104857600,136834976,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=208000,Delay=10000,Repeticao=8,,,,,,,,,,,,,,
20250417195734,10.0.4.20,44852,10.0.2.20,5001,1,0.0-1.0,15859772,126878176,,,,,,,,
20250417195735,10.0.4.20,44852,10.0.2.20,5001,1,1.0-2.0,17694720,141557760,,,,,,,,
20250417195736,10.0.4.20,44852,10.0.2.20,5001,1,2.0-3.0,17301504,138412032,,,,,,,,
20250417195737,10.0.4.20,44852,10.0.2.20,5001,1,3.0-4.0,17694720,141557760,,,,,,,,
20250417195738,10.0.4.20,44852,10.0.2.20,5001,1,4.0-5.0,17432576,139460608,,,,,,,,
20250417195739,10.0.4.20,44852,10.0.2.20,5001,1,5.0-6.0,17301504,138412032,,,,,,,,
20250417195739,10.0.4.20,44852,10.0.2.20,5001,1,0.0-6.1,104857600,137431311,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=208000,Delay=100000,Repeticao=1,,,,,,,,,Buffer=208000,Delay=100000,Repeticao,,,
20250417195810,10.0.4.20,56684,10.0.2.20,5001,1,0.0-1.0,558292,4466336,,,,,1,86786816,,
20250417195811,10.0.4.20,56684,10.0.2.20,5001,1,1.0-2.0,9306112,74448896,,,,,2,85129990,,
20250417195812,10.0.4.20,56684,10.0.2.20,5001,1,2.0-3.0,11796480,94371840,,,,,3,88634467,,
20250417195813,10.0.4.20,56684,10.0.2.20,5001,1,3.0-4.0,12058624,96468992,,,,,4,88803502,,
20250417195814,10.0.4.20,56684,10.0.2.20,5001,1,4.0-5.0,14811136,118489088,,,,,5,86789644,,
20250417195815,10.0.4.20,56684,10.0.2.20,5001,1,5.0-6.0,9175040,73400320,,,,,6,16269346,,
20250417195816,10.0.4.20,56684,10.0.2.20,5001,1,6.0-7.0,14811136,118489088,,,,,7,88660051,,
20250417195817,10.0.4.20,56684,10.0.2.20,5001,1,7.0-8.0,12189696,97517568,,,,,8,88728772,,
20250417195818,10.0.4.20,56684,10.0.2.20,5001,1,8.0-9.0,15204352,121634816,,,,,MÉDIA =,"78725323,5",,
20250417195818,10.0.4.20,56684,10.0.2.20,5001,1,9.0-9.7,4946732,59441356,,,,,DESVIO P. =,"25270870,8767451",,
20250417195818,10.0.4.20,56684,10.0.2.20,5001,1,0.0-9.7,104857600,86786816,,,,,RAIZ DE N =,"2,82842712474619",,
,,,,,,,,,,,,,"T7, 0,025","2,365",,
Buffer=208000,Delay=100000,Repeticao=2,,,,,,,,,,,IC = [,"57594989,5767368","99855657,4232632",]
20250417195851,10.0.4.20,45776,10.0.2.20,5001,1,0.0-1.0,526436,4211488,,,,,,,,
20250417195852,10.0.4.20,45776,10.0.2.20,5001,1,1.0-2.0,9306112,74448896,,,,,,,,
20250417195853,10.0.4.20,45776,10.0.2.20,5001,1,2.0-3.0,13107200,104857600,,,,,,,,
20250417195854,10.0.4.20,45776,10.0.2.20,5001,1,3.0-4.0,11403264,91226112,,,,,,,,
20250417195855,10.0.4.20,45776,10.0.2.20,5001,1,4.0-5.0,12845056,102760448,,,,,,,,
20250417195856,10.0.4.20,45776,10.0.2.20,5001,1,5.0-6.0,11927552,95420416,,,,,,,,
20250417195857,10.0.4.20,45776,10.0.2.20,5001,1,6.0-7.0,14811136,118489088,,,,,,,,
20250417195858,10.0.4.20,45776,10.0.2.20,5001,1,7.0-8.0,11534336,92274688,,,,,,,,
20250417195859,10.0.4.20,45776,10.0.2.20,5001,1,8.0-9.0,12451840,99614720,,,,,,,,
20250417195859,10.0.4.20,45776,10.0.2.20,5001,1,9.0-9.9,6944668,65064504,,,,,,,,
20250417195859,10.0.4.20,45776,10.0.2.20,5001,1,0.0-9.9,104857600,85129990,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=208000,Delay=100000,Repeticao=3,,,,,,,,,,,,,,
20250417195925,10.0.4.20,56384,10.0.2.20,5001,1,0.0-1.0,558292,4466336,,,,,,,,
20250417195926,10.0.4.20,56384,10.0.2.20,5001,1,1.0-2.0,9175040,73400320,,,,,,,,
20250417195927,10.0.4.20,56384,10.0.2.20,5001,1,2.0-3.0,13107200,104857600,,,,,,,,
20250417195928,10.0.4.20,56384,10.0.2.20,5001,1,3.0-4.0,12058624,96468992,,,,,,,,
20250417195929,10.0.4.20,56384,10.0.2.20,5001,1,4.0-5.0,14811136,118489088,,,,,,,,
20250417195930,10.0.4.20,56384,10.0.2.20,5001,1,5.0-6.0,11272192,90177536,,,,,,,,
20250417195931,10.0.4.20,56384,10.0.2.20,5001,1,6.0-7.0,15073280,120586240,,,,,,,,
20250417195932,10.0.4.20,56384,10.0.2.20,5001,1,7.0-8.0,11796480,94371840,,,,,,,,
20250417195933,10.0.4.20,56384,10.0.2.20,5001,1,8.0-9.0,11927552,95420416,,,,,,,,
20250417195933,10.0.4.20,56384,10.0.2.20,5001,1,9.0-9.5,5077804,87496864,,,,,,,,
20250417195933,10.0.4.20,56384,10.0.2.20,5001,1,0.0-9.5,104857600,88634467,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=208000,Delay=100000,Repeticao=4,,,,,,,,,,,,,,
20250417200001,10.0.4.20,45786,10.0.2.20,5001,1,0.0-1.0,558292,4466336,,,,,,,,
20250417200002,10.0.4.20,45786,10.0.2.20,5001,1,1.0-2.0,9306112,74448896,,,,,,,,
20250417200003,10.0.4.20,45786,10.0.2.20,5001,1,2.0-3.0,13107200,104857600,,,,,,,,
20250417200004,10.0.4.20,45786,10.0.2.20,5001,1,3.0-4.0,12058624,96468992,,,,,,,,
20250417200005,10.0.4.20,45786,10.0.2.20,5001,1,4.0-5.0,14680064,117440512,,,,,,,,
20250417200006,10.0.4.20,45786,10.0.2.20,5001,1,5.0-6.0,12058624,96468992,,,,,,,,
20250417200007,10.0.4.20,45786,10.0.2.20,5001,1,6.0-7.0,14942208,119537664,,,,,,,,
20250417200008,10.0.4.20,45786,10.0.2.20,5001,1,7.0-8.0,12058624,96468992,,,,,,,,
20250417200009,10.0.4.20,45786,10.0.2.20,5001,1,8.0-9.0,12189696,97517568,,,,,,,,
20250417200009,10.0.4.20,45786,10.0.2.20,5001,1,9.0-9.4,3898156,69881655,,,,,,,,
20250417200009,10.0.4.20,45786,10.0.2.20,5001,1,0.0-9.4,104857600,88803502,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=208000,Delay=100000,Repeticao=5,,,,,,,,,,,,,,
20250417200034,10.0.4.20,38532,10.0.2.20,5001,1,0.0-1.0,395364,3162912,,,,,,,,
20250417200035,10.0.4.20,38532,10.0.2.20,5001,1,1.0-2.0,9369824,74958592,,,,,,,,
20250417200036,10.0.4.20,38532,10.0.2.20,5001,1,2.0-3.0,14811136,118489088,,,,,,,,
20250417200037,10.0.4.20,38532,10.0.2.20,5001,1,3.0-4.0,9043968,72351744,,,,,,,,
20250417200038,10.0.4.20,38532,10.0.2.20,5001,1,4.0-5.0,14942208,119537664,,,,,,,,
20250417200039,10.0.4.20,38532,10.0.2.20,5001,1,5.0-6.0,11796480,94371840,,,,,,,,
20250417200040,10.0.4.20,38532,10.0.2.20,5001,1,6.0-7.0,14417920,115343360,,,,,,,,
